Compactness,Roundness,SF3,area,centroid-0,centroid-1,eccentricity,equivalent_diameter,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,solidity,grade
0.685998,0.611147,0.869198,21467,201.3347,327.8834,0.840758,165.3258,74.33465,120.8834,241.0005,130.4802,1.136102,664.3818,0.866793,400
0.640011,0.519848,0.813935,19487,422.2147,331.1789,0.86414,157.517,66.21466,109.1789,246.1162,123.8584,-1.52839,686.3402,0.813314,400
0.633289,0.500498,0.937542,21730,189.0832,329.3043,0.903886,166.3355,59.0832,127.3043,262.6533,112.3559,1.4065,738.6417,0.934986,400
0.724848,0.649667,0.958416,23146,164.6594,325.7273,0.836347,171.6695,81.65942,95.72734,236.8352,129.8332,-0.93552,669.1097,0.930642,400
0.654574,0.546843,0.795365,23654,209.4885,352.0497,0.842495,173.5431,76.4885,97.04967,265.1239,142.8233,-1.02854,737.2691,0.821662,400
0.681723,0.558474,0.880458,22197,238.276,307.6393,0.849341,168.1133,103.276,69.63928,246.6008,130.167,-0.27865,706.725,0.864807,400
0.669915,0.477375,0.882874,18953,137.7083,304.0285,0.861166,155.3438,75.70828,83.02849,231.8858,117.8732,-0.90348,706.3402,0.874781,400
0.672245,0.559788,0.817295,21907,392.234,344.0606,0.833222,167.0116,76.23399,99.06057,248.4386,137.3711,-1.12889,701.2691,0.832902,400
0.683384,0.655494,0.90823,18372,401.2497,330.7335,0.857669,152.9443,66.24967,106.7335,223.8042,115.0807,-1.43651,593.4701,0.882845,400
0.661689,0.597964,0.860908,27593,160.1622,347.2094,0.861021,187.4367,79.16222,137.2094,283.2701,144.0627,1.235891,761.4945,0.87003,400
0.662764,0.606262,0.898269,24273,217.641,347.8848,0.872283,175.7992,131.641,81.88481,265.2517,129.7087,-0.16549,709.3107,0.88834,400
0.685296,0.540786,0.81003,20413,385.973,297.2881,0.81478,161.2161,88.97301,97.28805,235.2503,136.391,1.257929,688.725,0.798069,400
0.707303,0.637505,0.889394,27309,218.9315,283.2418,0.826802,186.4696,129.9315,77.24179,263.6347,148.2926,0.145556,733.6955,0.86687,400
0.721461,0.642084,0.866538,24075,194.4789,306.7493,0.799495,175.0807,112.4789,76.74933,242.6752,145.7683,-0.04954,686.4234,0.865478,400
0.668242,0.543058,0.815097,25617,174.4726,360.7012,0.83658,180.6006,73.47258,119.7012,270.2625,148.062,-1.56461,769.9209,0.828707,400
0.698849,0.551639,0.836942,21618,431.0226,330.2054,0.812084,165.9063,112.0226,73.20538,237.3992,138.5322,0.365033,701.7544,0.822165,400
0.680144,0.595654,0.848417,19724,328.8494,330.1566,0.838276,158.472,92.84937,73.15661,232.9977,127.0411,-0.44928,645.0681,0.844241,400
0.628495,0.547372,0.822928,23292,355.9426,383.4843,0.877268,172.21,68.94264,120.4843,274.004,131.522,1.544098,731.2519,0.822603,400
0.701008,0.563558,0.876065,27035,346.0868,378.6542,0.827863,185.5318,125.0868,125.6542,264.6643,148.4584,-0.71952,776.4234,0.862718,400
0.689194,0.612405,0.870067,22557,358.9193,329.2994,0.837836,169.4711,79.91927,97.29942,245.8974,134.2409,-1.05114,680.3402,0.862238,400
0.62839,0.524879,0.77359,19678,259.7887,343.8907,0.859911,158.2871,83.7887,110.8907,251.893,128.5772,-1.36363,686.3818,0.789742,400
0.704414,0.63653,0.910154,18099,283.7767,269.8305,0.838318,151.8037,95.77673,62.83054,215.5035,117.4886,-0.33641,597.7544,0.889255,400
0.671323,0.567029,0.813543,24270,338.1231,311.9097,0.83254,175.7883,124.1231,75.90968,261.8535,145.0577,0.275251,733.394,0.822071,400
0.703553,0.632671,0.882939,16392,341.0156,332.2882,0.828078,144.4678,60.01556,96.28819,205.3403,115.1163,1.564738,570.6001,0.868819,400
0.700375,0.586902,0.824027,24187,194.4537,300.6889,0.80352,175.4874,120.4537,74.68888,250.5621,149.1541,0.179281,719.6367,0.836834,400
0.604923,0.550484,0.812729,23528,366.0964,381.693,0.892902,173.0803,97.09635,112.693,286.1196,128.8255,1.177408,732.8671,0.808606,400
0.678134,0.622394,0.859807,23235,259.0782,359.6149,0.844949,171.9992,107.0782,128.6149,253.6362,135.6565,-0.99977,684.926,0.852848,400
0.65095,0.607075,0.889774,23346,275.0897,334.3228,0.879322,172.4095,96.08974,85.32275,264.8585,126.1331,-0.6808,695.1686,0.856451,400
0.716175,0.627652,0.86118,22173,352.2812,314.1018,0.803291,168.0224,105.2812,72.10184,234.6108,139.7309,-0.00037,666.2813,0.865355,400
0.6083,0.537442,0.779088,20541,268.8039,301.2005,0.880012,161.7208,101.8039,101.2005,265.8569,126.2691,1.134728,693.0265,0.807747,400
0.648517,0.538898,0.779684,22996,304.9636,329.4062,0.842039,171.1123,106.9636,129.4062,263.8518,142.3259,-0.97581,732.2813,0.803831,400
0.681653,0.625186,0.884315,24313,394.1028,335.3762,0.850833,175.9439,75.10283,107.3762,258.1136,135.6222,-1.20367,699.0681,0.865354,400
0.645308,0.596234,0.8594,25136,159.6681,334.5374,0.874764,178.897,74.66813,130.5374,277.2275,134.3306,1.247356,727.8549,0.839686,400
0.640492,0.558197,0.808166,22308,390.7384,359.0574,0.861589,168.5332,72.73843,118.0574,263.1308,133.5667,1.487056,708.6661,0.828247,400
0.625467,0.522334,0.768681,24922,392.568,396.0842,0.860805,178.1339,75.56801,113.0842,284.8016,144.9455,-1.27307,774.3229,0.805052,400
0.654183,0.557859,0.807879,23955,290.778,339.6698,0.848169,174.6438,103.778,79.66984,266.9649,141.4184,-0.49801,734.5828,0.801037,400
0.633916,0.534879,0.791139,25986,209.0694,370.7916,0.861394,181.8967,118.0694,138.7916,286.9414,145.7484,-0.91625,781.3524,0.802483,400
0.663752,0.612324,0.876663,23399,152.3988,338.4244,0.864549,172.6051,68.39878,121.4244,260.0448,130.6853,1.476896,692.9676,0.863846,400
0.70332,0.606191,0.844094,22681,288.7319,347.7604,0.810294,169.9363,90.73193,86.76042,241.6202,141.5951,-0.60255,685.6955,0.854951,400
0.651912,0.581633,0.842883,23332,369.8712,344.5939,0.863581,172.3578,106.8712,102.5939,264.3881,133.307,1.108173,709.997,0.847204,400
0.611187,0.477976,0.797936,17638,388.4233,360.2159,0.883652,149.8579,66.42335,109.2159,245.1918,114.7852,-1.47767,680.9676,0.808749,400
0.668754,0.576334,0.806603,24320,350.3085,333.7486,0.832208,175.9693,115.3085,89.74856,263.1301,145.8959,0.802795,728.1981,0.81278,400
0.683815,0.621997,0.871882,23104,330.4353,308.7397,0.844018,171.5136,114.4353,77.73974,250.8189,134.5177,0.429571,683.2102,0.842781,400
0.701472,0.615291,0.899972,20406,214.0815,300.0291,0.837293,161.1885,98.08154,85.02911,229.7859,125.6364,0.950607,645.5706,0.888183,400
0.66189,0.562262,0.83353,21976,273.0397,354.3331,0.850735,167.2744,100.0397,118.3331,252.7223,132.8294,-1.23624,700.8255,0.816861,400
0.664518,0.626046,0.879669,21030,368.3012,376.1046,0.864874,163.6344,65.30119,114.1046,246.2451,123.6124,1.300224,649.7128,0.873303,400
0.645479,0.594989,0.857228,20670,391.9636,366.0472,0.873939,162.2278,63.96357,114.0472,251.3295,122.1548,-1.46299,660.725,0.842676,400
0.675191,0.625929,0.898525,21620,415.7179,390.6618,0.861729,165.914,65.7179,120.6618,245.7288,124.675,1.354168,658.8255,0.875977,400
0.663643,0.58101,0.84899,19640,351.3874,363.0102,0.85492,158.1342,73.38737,114.0102,238.282,123.6112,-1.34389,651.7544,0.84915,400
0.665792,0.549434,0.802437,25915,337.4273,332.1466,0.833569,181.648,84.42732,106.1466,272.83,150.7156,-1.10076,769.8793,0.798736,400
0.655671,0.558288,0.81185,23513,199.8002,320.2342,0.848287,173.0251,118.8002,84.23417,263.8901,139.7396,-0.23875,727.4945,0.830555,400
0.690638,0.612076,0.857204,26071,187.2584,297.6175,0.830889,182.1939,84.25845,95.61747,263.8053,146.7913,-0.9413,731.6123,0.869062,400
0.6574,0.6094,0.853465,24325,480.3548,315.6578,0.862312,175.9874,127.3548,117.6578,267.7021,135.5581,-0.69343,708.2397,0.851269,400
0.656745,0.573347,0.841413,23081,347.1077,362.7257,0.858624,171.4282,80.10771,101.7257,261.0273,133.8041,-1.01483,711.2519,0.849659,400
0.714231,0.599549,0.88256,22484,347.2157,381.8687,0.816031,169.1967,115.2157,96.86871,236.8934,136.9262,-0.43949,686.4823,0.876911,400
0.683231,0.608199,0.847878,24327,342.4444,338.6076,0.834798,175.9946,124.4444,74.6076,257.5915,141.8187,0.285965,708.9676,0.834717,400
0.634143,0.60176,0.875616,22244,385.7919,383.4519,0.888301,168.2912,88.79185,132.4519,265.3837,121.8808,-1.19142,681.5534,0.850468,400
0.693277,0.618205,0.875969,21126,189.9876,291.2691,0.836028,164.0075,110.9876,73.26915,236.5686,129.802,0.328053,655.3107,0.855096,400
0.652299,0.577455,0.832519,21992,156.3966,324.9804,0.859526,167.3352,66.39664,114.9804,256.5316,131.1112,1.542038,691.796,0.839453,400
0.670174,0.584247,0.859322,22493,200.9441,279.0648,0.852542,169.2305,115.9441,67.06482,252.5174,131.9806,0.038872,695.5534,0.841489,400
0.735808,0.670122,0.902616,20686,309.7104,297.6928,0.800129,162.2906,93.71043,72.69284,220.5609,132.2985,-0.38695,622.8255,0.889606,400
0.637848,0.533432,0.875324,22536,392.2087,349.8798,0.885416,169.3922,151.2087,128.8798,265.5682,123.4361,-1.32819,728.6245,0.560764,400
0.686281,0.596656,0.837913,27308,268.4683,329.2945,0.827077,186.4662,100.4683,88.29453,271.7054,152.7224,-0.60768,758.3818,0.834571,400
0.698944,0.632826,0.863101,23470,317.5127,306.4374,0.824399,172.8668,101.5127,76.43741,247.3256,139.9886,-0.4118,682.6833,0.856569,400
0.664229,0.599448,0.846842,26609,340.4918,335.0002,0.85356,184.0642,133.4918,77.00019,277.1096,144.3725,0.313439,746.8671,0.834243,400
0.624706,0.545261,0.834054,19606,370.4346,381.985,0.88378,157.9973,91.43456,100.985,252.9148,118.3397,1.22795,672.1981,0.815354,400
0.645137,0.565487,0.801416,24697,206.9718,317.0918,0.854572,177.3279,92.97178,87.09179,274.8685,142.7484,-0.72354,740.8255,0.803494,400
0.641893,0.610587,0.871465,23626,198.1157,289.7457,0.881171,173.4404,125.1157,89.74575,270.2015,127.7505,0.78017,697.3107,0.860786,400
0.629888,0.572923,0.833868,20762,420.0316,351.2732,0.87955,162.5884,62.03164,113.2732,258.1226,122.8162,-1.54686,674.8255,0.831378,400
0.687021,0.635571,0.894804,23713,392.4352,363.4063,0.849563,173.7594,68.43516,111.4063,252.9171,133.4107,-1.45064,684.725,0.8727,400
0.642849,0.519818,0.767745,24264,371.5519,374.0092,0.842771,175.7666,77.55193,124.0092,273.4179,147.1732,-1.47555,765.8793,0.786133,400
0.640844,0.524787,0.779443,21316,241.7443,345.7801,0.849933,164.7434,86.74428,117.7801,257.0725,135.449,-1.40637,714.4407,0.80024,400
0.652349,0.565173,0.821152,24666,361.7619,357.9036,0.855231,177.2166,72.76194,129.9036,271.6592,140.7864,1.312572,740.5656,0.813093,400
0.665488,0.54352,0.82548,24802,425.4379,360.1523,0.843898,177.7045,79.43791,104.1523,267.029,143.2622,-1.09528,757.2519,0.836098,400
0.673171,0.569776,0.825274,23352,179.5309,326.6343,0.835755,172.4317,90.53092,125.6343,256.1483,140.6516,-1.32171,717.6539,0.825567,400
0.684534,0.632477,0.889688,23103,275.2628,349.5004,0.850059,171.5099,90.26282,126.5004,250.5497,131.9614,-1.24233,677.5118,0.886974,400
0.74042,0.016558,0.908054,369099,325.173,414.7523,0.797187,685.53,325.173,414.7523,925.8667,558.9759,-1.47971,16736.86,0.794587,400
0.682009,0.647646,0.894598,23892,136.8461,310.3448,0.854203,174.414,70.8461,120.3448,255.7356,132.9669,-1.47533,680.8671,0.895872,400
0.666214,0.533592,0.796053,22961,456.4863,326.6717,0.830141,170.982,102.4863,76.67166,256.6471,143.0944,-0.36511,735.3524,0.813095,400
0.657555,0.587678,0.831778,25018,244.2864,353.599,0.854273,178.4766,81.28643,129.599,271.4247,141.0931,1.051291,731.4113,0.834239,400
0.651799,0.591956,0.847268,26187,309.7181,302.2761,0.8652,182.5988,132.7181,80.27605,280.1457,140.4725,0.4206,745.595,0.854946,400
0.664984,0.564063,0.812451,25419,148.2582,328.5304,0.838902,179.9013,75.25819,125.5304,270.535,147.2475,1.41364,752.524,0.823955,400
0.6597,0.596712,0.902992,24128,442.6731,406.9689,0.876194,175.2733,113.6731,114.9689,265.6864,128.0496,-0.87633,712.8255,0.890431,400
0.698712,0.549867,0.839757,17795,465.4667,311.8188,0.813648,150.5234,102.4667,62.81877,215.4297,125.2417,0.075757,637.7128,0.824224,400
0.61102,0.553632,0.820902,23767,253.5209,377.6687,0.890594,173.9571,117.5209,140.6687,284.6995,129.4812,-0.90138,734.4823,0.804461,400
0.700512,0.608921,0.839631,23634,355.2661,323.5498,0.811434,173.4697,119.2661,79.5498,247.6327,144.7274,0.485672,698.3818,0.846611,400
0.704402,0.591507,0.842253,26756,196.3136,313.6738,0.808051,184.5719,115.3136,78.67383,262.0264,154.3632,-0.1729,753.9382,0.848078,400
0.659845,0.646045,0.936584,21718,204.7677,324.8899,0.885376,166.2896,75.76766,105.8899,252.0131,117.1548,-1.11967,649.9554,0.918542,400
0.662045,0.623721,0.883082,23661,280.9954,303.3978,0.868132,173.5688,101.9954,76.39783,262.1707,130.1241,-0.50085,690.4407,0.872649,400
0.673643,0.577774,0.822663,22107,153.8211,304.3631,0.834097,167.7722,76.8211,113.3631,249.052,137.3814,1.509267,693.4113,0.823352,400
0.653143,0.600345,0.854191,28288,299.3207,305.3484,0.866363,189.7825,136.3207,95.34842,290.568,145.1141,0.691815,769.4945,0.856615,400
0.693036,0.602728,0.902236,26305,168.4604,331.8822,0.846529,183.0097,128.4604,100.8822,264.0697,140.5755,-0.46237,740.5656,0.894363,400
0.63451,0.505971,0.776538,21396,378.5239,349.0019,0.855102,165.0522,125.5239,106.0019,260.1253,134.8645,-0.64586,728.9676,0.796931,400
0.6518,0.593819,0.883635,24549,277.8268,346.5225,0.876836,176.7958,104.8268,102.5225,271.2426,130.4106,1.000349,720.7666,0.864462,400
0.66094,0.614046,0.859721,24389,241.5415,316.1698,0.861286,176.2187,124.5415,70.16983,266.6184,135.4742,0.051347,706.4823,0.86538,400
0.657941,0.561711,0.828696,25437,138.021,323.3088,0.852719,179.965,76.02095,126.3088,273.5275,142.8827,-1.53643,754.3646,0.847561,400
0.693898,0.638896,0.923858,20629,375.1862,369.6483,0.853448,162.0668,63.18619,106.6483,233.5601,121.7262,-1.54037,636.9848,0.898789,400
0.637736,0.60187,0.869022,19383,332.7233,371.4256,0.883725,157.0962,95.72326,124.4256,246.334,115.2858,-1.02034,636.1564,0.86931,400
0.646884,0.582972,0.85364,21816,381.1095,392.8904,0.871607,166.6643,63.10946,126.8904,257.6416,126.2974,1.426115,685.7544,0.834647,400
0.649215,0.550366,0.790045,21547,214.203,293.7462,0.845807,165.6336,106.203,69.74618,255.1292,136.1084,-0.28854,701.4113,0.792752,400
0.665269,0.530305,0.801258,24066,197.2332,294.4656,0.833606,175.0479,113.2332,98.46555,263.1237,145.3389,1.052203,755.1686,0.819631,400
0.689194,0.659326,0.907308,24463,167.6157,284.0005,0.852017,176.4859,101.6157,103.0005,256.0758,134.0592,1.082012,682.8255,0.888885,400
0.661128,0.504272,0.880834,21330,402.195,349.2757,0.868195,164.7974,71.19503,109.2757,249.2672,123.692,-1.44338,729.0681,0.8298,400
0.656515,0.46063,0.816801,22899,207.2255,321.1256,0.849441,170.751,82.22547,96.12564,260.087,137.2435,-1.01841,790.3818,0.790384,400
0.658272,0.559523,0.827229,22398,278.5976,378.0011,0.851827,168.8728,75.59764,122.0011,256.5395,134.3814,1.123669,709.2519,0.83391,400
0.669534,0.622984,0.878314,24839,330.4577,391.0043,0.859948,177.837,74.45771,132.0043,265.6131,135.5641,1.261343,707.8377,0.859035,400
0.683978,0.634164,0.914419,25702,368.9639,395.1766,0.859218,180.9,66.96385,126.1766,264.4821,135.3118,1.527216,713.6539,0.921153,400
0.65142,0.564103,0.837053,21797,238.3125,312.6009,0.861972,166.5917,123.3125,73.60091,255.7362,129.6468,0.533506,696.8255,0.816948,400
0.673348,0.590413,0.847777,26668,337.7501,332.2692,0.844974,184.2682,137.7501,87.2692,273.6598,146.3551,0.584111,753.394,0.852694,400
0.632612,0.559895,0.87513,22460,401.9375,351.2211,0.889312,169.1064,68.93753,106.2211,267.3145,122.2433,-1.1734,709.997,0.841924,400
0.672216,0.562794,0.801988,22629,225.3313,284.8074,0.826156,169.7414,124.3313,76.80737,252.5103,142.2749,0.445185,710.8255,0.799188,400
0.68602,0.569279,0.813368,25904,167.1252,337.2345,0.815604,181.6095,83.12515,127.2345,264.7291,153.1751,1.097567,756.1808,0.829432,400
0.626403,0.514626,0.750508,23933,208.4337,354.705,0.852443,174.5636,73.43371,117.705,278.6761,145.6976,-1.46932,764.4651,0.772232,400
0.615282,0.521504,0.751782,26223,211.6688,368.8446,0.863956,182.7243,73.66884,125.8446,296.9762,149.5473,-1.53496,794.9087,0.782823,400
0.668012,0.586209,0.829229,25679,162.1418,314.6393,0.842856,180.819,91.14179,91.63932,270.6822,145.6647,-0.78457,741.9382,0.834655,400
0.666078,0.592429,0.829297,23329,263.0559,310.4792,0.844863,172.3468,123.0559,70.47919,258.7488,138.426,0.160648,703.4529,0.824813,400
0.680167,0.608619,0.851004,26168,335.0913,376.3164,0.839328,182.5326,130.0913,91.31642,268.3641,145.8897,-0.23668,735.0509,0.851657,400
0.668589,0.604637,0.873261,25020,370.0837,369.615,0.859053,178.4838,86.08369,97.61499,266.956,136.6512,-0.9006,721.1097,0.835476,400
0.657377,0.562442,0.807493,21147,301.8743,338.6314,0.844745,164.089,99.87426,92.63139,249.6116,133.5843,1.041235,687.3696,0.822584,400
0.662827,0.532106,0.780212,22631,437.2907,314.8236,0.826387,169.7489,83.29066,86.8236,256.0984,144.2098,-0.78826,731.0681,0.797878,400
0.627346,0.557484,0.812921,21744,306.7309,300.406,0.874994,166.3891,115.7309,87.40604,265.2269,128.4054,0.819496,700.0975,0.796279,400
0.647584,0.573027,0.823206,24319,369.8475,359.1525,0.860513,175.9657,70.84753,113.1525,271.7264,138.4252,-1.3978,730.2813,0.825688,400
0.674783,0.55615,0.818803,24571,330.6814,315.6956,0.831118,176.875,119.6814,84.69558,262.1213,145.7644,0.501553,745.1097,0.799837,400
0.676688,0.599844,0.841001,24278,361.1557,351.1416,0.838775,175.8173,125.1557,114.1416,259.8204,141.4665,-0.70366,713.1686,0.593116,400
0.665063,0.563927,0.815089,23244,340.5289,329.8582,0.839958,172.0325,126.5289,77.85824,258.671,140.3681,0.45786,719.6955,0.816783,400
0.660318,0.586841,0.861859,22001,165.4968,325.4963,0.862588,167.3695,76.4968,123.4963,253.4679,128.231,-1.43579,686.3818,0.838517,400
0.636516,0.570905,0.862372,24008,350.6771,404.5372,0.882766,174.8369,126.6771,112.5372,274.6778,129.047,-0.66075,726.9443,0.846455,400
0.684268,0.626507,0.863732,24901,272.5883,375.8011,0.840319,178.0588,119.5883,120.8011,260.2181,141.0621,-0.8333,706.725,0.868539,400
0.662517,0.563361,0.822506,22422,369.3431,378.13,0.845707,168.9632,105.3431,124.13,255.0322,136.0975,-1.08747,707.2102,0.835987,400
0.637021,0.544032,0.799262,23847,131.5319,304.6368,0.861526,174.2497,75.53193,121.6368,273.5385,138.8789,1.49374,742.1808,0.822764,400
0.681839,0.652684,0.885819,22937,255.5481,295.8147,0.851207,170.8926,106.5481,89.81471,250.635,131.5407,0.932515,664.5412,0.895172,400
0.669671,0.597717,0.883599,21268,175.2987,318.0205,0.861629,164.5578,66.29866,114.0205,245.7291,124.7168,-1.43461,668.6833,0.874866,400
0.67129,0.559209,0.791197,21638,237.1613,290.843,0.821953,165.983,113.1613,69.84301,247.2596,140.8282,-0.09888,697.3107,0.807569,400
0.741491,0.575735,0.935301,21874,246.6349,346.88,0.808976,166.8857,96.63486,85.88004,225.0678,132.3041,-0.6098,690.9676,0.969549,400
0.65395,0.540076,0.825969,26579,361.0673,344.9672,0.855528,183.9604,102.0673,111.9672,281.3065,145.6483,1.131348,786.4062,0.848735,400
0.665704,0.503118,0.882196,24069,242.1362,357.662,0.864671,175.0589,92.13623,116.662,262.9682,132.0991,-1.17348,775.3524,0.892006,400
0.628147,0.556915,0.793175,24111,371.6783,373.5465,0.86749,175.2115,67.67832,119.5465,278.934,138.7569,-1.53287,737.595,0.80736,400
0.630968,0.556973,0.808765,25636,374.8827,390.8086,0.870449,180.6676,73.88267,127.8086,286.3338,140.9501,1.539232,760.524,0.826381,400
0.68799,0.5938,0.896381,22455,149.9576,306.497,0.849216,169.0875,77.9576,121.497,245.7705,129.7779,-1.50536,689.3524,0.884229,400
0.684407,0.59846,0.846961,23099,224.2212,306.337,0.833147,171.4951,95.22122,111.337,250.5746,138.5807,0.612665,696.4407,0.843029,400
0.663005,0.535169,0.81078,23327,319.756,319.0716,0.840273,172.3394,113.756,230.0716,259.9367,140.9283,0.798214,740.0975,0.580721,400
0.631726,0.540113,0.835211,19525,346.9862,346.9897,0.878459,157.6705,84.98622,122.9897,249.5867,119.2569,-1.26817,673.997,0.819999,400
0.653497,0.58379,0.828224,23162,190.2651,297.9933,0.85681,171.7288,117.2651,78.99331,262.7841,135.4999,0.094641,706.0975,0.825534,400
0.679481,0.597273,0.846841,26205,330.6404,360.7838,0.838309,182.6616,82.64041,126.7838,268.8252,146.5623,1.083648,742.524,0.844179,400
0.619911,0.509251,0.799629,21653,195.7461,283.995,0.876948,166.0405,113.7461,91.99501,267.8457,128.7227,0.934479,730.9676,0.802736,400
0.665585,0.583419,0.873991,20599,192.3837,291.8165,0.86202,161.9489,113.3837,66.8165,243.3183,123.3316,0.22801,666.0975,0.85797,400
0.683659,0.536096,0.870993,20076,271.1398,335.0488,0.843826,159.8798,95.13982,84.04876,233.8591,125.4926,0.908877,685.997,0.841197,400
0.672273,0.60923,0.85678,24141,206.9257,312.2003,0.849556,175.3205,118.9257,88.20028,260.7878,137.5652,0.809805,705.6539,0.844682,400
0.672593,0.547612,0.823284,20959,310.2935,317.1719,0.835504,163.358,93.29353,71.17186,242.878,133.4575,-0.45139,693.5118,0.826329,400
0.68939,0.57817,0.854858,23616,206.5615,277.9234,0.831216,173.4036,122.5615,69.92336,251.5322,139.8393,0.13586,716.4407,0.835462,400
0.635971,0.53555,0.783139,24325,409.0042,365.8251,0.856311,175.9874,81.00423,123.8251,276.7221,142.9158,-1.51734,755.4945,0.800929,400
0.672308,0.633774,0.889221,18821,328.7896,353.5866,0.861175,154.8019,71.7896,87.58663,230.2544,117.0402,-0.97994,610.8843,0.875477,400
0.657497,0.564587,0.827634,24918,338.8038,363.3865,0.85274,178.1196,86.8038,113.3865,270.9054,141.5035,1.395116,744.725,0.824335,400
0.649466,0.604915,0.873922,22902,334.5599,378.4354,0.875809,170.7622,66.55991,124.4354,262.9273,126.904,1.510999,689.7544,0.85599,400
0.667054,0.60827,0.867183,22199,384.7121,331.6243,0.858322,168.1209,67.71206,113.6243,252.0348,129.3219,1.538341,677.2102,0.872054,400
0.676655,0.513293,0.776429,23074,300.4504,353.1628,0.80762,171.4022,84.45042,122.1628,253.3082,149.3765,0.851486,751.595,0.800791,400
0.674988,0.569594,0.811019,26884,200.4859,288.2965,0.827291,185.0129,106.4859,80.29646,274.0979,153.9809,-0.45515,770.1392,0.811348,400
0.657718,0.56704,0.814494,25769,302.2089,347.5962,0.847298,181.1356,73.20886,120.5962,275.4003,146.2701,1.527775,755.6955,0.829839,400
0.688246,0.599097,0.852832,24681,182.8227,311.5788,0.831567,177.2705,77.82274,100.5788,257.5684,143.0596,-1.11625,719.5118,0.852863,400
0.70945,0.576541,0.839097,26967,299.2707,325.5548,0.800124,185.2983,120.2707,81.55483,261.1857,156.6683,0.30547,766.6661,0.83897,400
0.703671,0.61736,0.854114,23235,320.4348,322.8791,0.814811,171.9992,91.43478,78.8791,244.4314,141.7033,-0.57735,687.7128,0.861034,400
0.697363,0.599334,0.850474,21861,317.5,352.6273,0.820382,166.8361,76.50002,118.6273,239.2386,136.8005,1.014607,677.0265,0.842785,400
0.676691,0.584546,0.856337,24278,341.9766,318.2046,0.845022,175.8173,101.9766,108.2046,259.8191,138.9336,0.495982,722.4407,0.851083,400
0.689719,0.594478,0.835537,22643,328.4571,304.908,0.822096,169.7939,112.4571,72.90801,246.1784,140.1615,0.216795,691.8377,0.835689,400
0.68249,0.662357,0.912658,23558,181.4091,274.1852,0.859956,173.1906,97.40912,99.1852,253.7629,129.5127,1.030746,668.5412,0.911758,400
0.692176,0.610119,0.854375,24287,202.6305,293.9624,0.827972,175.8498,122.6305,79.96237,254.0536,142.4656,0.599127,707.2691,0.856473,400
0.670327,0.607923,0.85169,22222,264.3609,299.2838,0.849503,168.208,89.36086,102.2838,250.9343,132.389,1.245752,677.7544,0.869167,400
0.71103,0.511873,0.851528,22490,268.807,313.9329,0.804676,169.2193,118.807,83.93295,237.9917,141.299,-0.20552,743.0509,0.840748,400
0.661314,0.635629,0.893918,24954,377.6949,360.4052,0.872152,178.2482,69.69488,128.4052,269.5365,131.8666,-1.52877,702.3818,0.891087,400
0.619901,0.5369,0.790002,24217,384.2349,379.0074,0.873722,175.5962,91.23492,127.0074,283.2648,137.7874,-1.32051,752.8671,0.821027,400
0.656715,0.566586,0.809003,23946,210.2708,328.6346,0.846056,174.611,80.27078,98.63455,265.8856,141.7419,-1.02,728.7666,0.8295,400
0.675887,0.612228,0.848753,26310,274.4772,365.4631,0.842798,183.0271,71.47716,118.4631,270.7953,145.75,-1.54043,734.8671,0.855498,400
0.68931,0.517526,0.818584,22632,373.2239,359.7871,0.814295,169.7526,72.22393,103.7871,246.2647,142.9445,-1.38011,741.3107,0.798786,400
0.644566,0.587562,0.841298,22710,245.7366,327.6887,0.869553,170.0449,70.73664,105.6887,263.8129,130.281,-1.20885,696.926,0.845653,400
0.690582,0.581629,0.906085,23815,382.8163,382.3952,0.850277,174.1327,65.81633,113.3952,252.1534,132.7171,1.558598,717.3107,0.89285,400
0.664597,0.578767,0.859516,23274,362.8482,345.9029,0.857861,172.1435,72.8482,117.9029,259.0192,133.1052,1.525948,710.8671,0.858692,400
0.644022,0.562491,0.819398,24959,362.2758,378.8897,0.862427,178.2661,103.2758,138.8897,276.8013,140.1116,-1.10898,746.725,0.828377,400
0.673459,0.575992,0.833441,27075,219.2083,301.6772,0.838964,185.669,109.2083,106.6772,275.6943,150.0292,0.407095,768.5656,0.835365,400
0.684105,0.601519,0.85532,25558,406.5046,362.3826,0.837026,180.3925,76.50458,107.3826,263.6914,144.2821,-1.21593,730.7077,0.847835,320
0.651759,0.47377,0.799436,27551,341.081,317.8169,0.847145,187.2939,131.081,94.81689,287.367,152.6957,0.712643,854.8499,0.794687,320
0.667894,0.554219,0.798258,23985,236.9232,294.4033,0.82929,174.7531,113.9232,73.40334,261.6481,146.2139,-0.13746,737.4529,0.795522,320
0.699652,0.542412,0.795081,31020,420.6134,306.7171,0.787998,198.7357,93.61344,102.7171,284.0492,174.8828,-0.90631,847.7372,0.822375,320
0.665485,0.563358,0.816591,27943,356.8439,299.1425,0.840159,188.6217,115.8439,105.1425,283.435,153.7182,0.953775,789.4945,0.837745,320
0.650542,0.592686,0.862193,30520,224.3746,313.1066,0.871245,197.1275,120.3746,107.1066,303.0203,148.7368,0.841097,804.4234,0.857424,320
0.643664,0.514592,0.791016,30024,149.3799,351.7329,0.851865,195.5192,80.3799,137.7329,303.7596,159.0974,1.518488,856.2641,0.824903,320
